term_str,n,p,i,n_chars,max_pos,n_pos,cat_pos,dfidf,mean_tfidf
fireplace,2,1.3874340101698912e-05,16.137221319525175,9,NN,1,{'NN'},2.4771212547196626,0.0006351592960819649
adheres,2,1.3874340101698912e-05,16.137221319525175,7,NNS,1,{'NNS'},4.352182518111363,0.0007777793155909972
extensive,2,1.3874340101698912e-05,16.137221319525175,9,NNP,1,{'NNP'},4.352182518111363,0.0012829562978559572
begins,2,1.3874340101698912e-05,16.137221319525175,6,NNS,1,{'NNS'},4.352182518111363,0.0001682197942992951
ledgerock,2,1.3874340101698912e-05,16.137221319525175,9,NN,1,{'NN'},2.4771212547196626,0.0006351592960819649
mechanics,2,1.3874340101698912e-05,16.137221319525175,9,NNP,2,"{'NNS', 'NNP'}",4.352182518111363,0.0012560411307680698
boulders,2,1.3874340101698912e-05,16.137221319525175,8,NNS,1,{'NNS'},2.4771212547196626,0.0006351592960819649
farmer,2,1.3874340101698912e-05,16.137221319525175,6,NN,1,{'NN'},4.352182518111363,0.00024270595437972714
pavers,2,1.3874340101698912e-05,16.137221319525175,6,NNS,1,{'NNS'},2.4771212547196626,0.0006351592960819649
ï,2,1.3874340101698912e-05,16.137221319525175,1,NNP,1,{'NNP'},2.4771212547196626,0.002359163099733012
philatelic,2,1.3874340101698912e-05,16.137221319525175,10,NNP,1,{'NNP'},2.4771212547196626,0.000718006160788308
nobody,2,1.3874340101698912e-05,16.137221319525175,6,NN,1,{'NN'},2.4771212547196626,0.0004027839438568557
garage,2,1.3874340101698912e-05,16.137221319525175,6,NN,1,{'NN'},4.352182518111363,0.00032821889276857935
radar,2,1.3874340101698912e-05,16.137221319525175,5,NN,2,"{'NNP', 'NN'}",4.352182518111363,0.0002713773481572936
trough,2,1.3874340101698912e-05,16.137221319525175,6,NN,1,{'NN'},2.4771212547196626,0.0011009427798754057
hangers,2,1.3874340101698912e-05,16.137221319525175,7,NNS,1,{'NNS'},4.352182518111363,0.0007625618941989994
tricks,2,1.3874340101698912e-05,16.137221319525175,6,NNS,1,{'NNS'},4.352182518111363,0.00024672236497229945
organovo,2,1.3874340101698912e-05,16.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.00031757964804098244
cordis,2,1.3874340101698912e-05,16.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.00031757964804098244
webster,2,1.3874340101698912e-05,16.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.00031757964804098244
armatures,2,1.3874340101698912e-05,16.137221319525175,9,NNP,2,"{'NNS', 'NNP'}",4.352182518111363,0.0014104295197583118
baxter,2,1.3874340101698912e-05,16.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.00031757964804098244
erosion,2,1.3874340101698912e-05,16.137221319525175,7,NN,1,{'NN'},4.352182518111363,0.0008016497805196211
formation,2,1.3874340101698912e-05,16.137221319525175,9,NN,1,{'NN'},4.352182518111363,0.00028172121629303065
developing,2,1.3874340101698912e-05,16.137221319525175,10,NN,1,{'NN'},4.352182518111363,0.0006230688647723532
adjusting,2,1.3874340101698912e-05,16.137221319525175,9,NNP,1,{'NNP'},4.352182518111363,0.0011513710365373974
vocational,2,1.3874340101698912e-05,16.137221319525175,10,NNP,1,{'NNP'},2.4771212547196626,0.0003513647169815124
comprises,2,1.3874340101698912e-05,16.137221319525175,9,NNS,1,{'NNS'},2.4771212547196626,0.0002663571241634046
graces,2,1.3874340101698912e-05,16.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.000718006160788308
proper,2,1.3874340101698912e-05,16.137221319525175,6,NNP,1,{'NNP'},4.352182518111363,0.0007033830332301192
nasdaq,2,1.3874340101698912e-05,16.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.00031757964804098244
hydropower,2,1.3874340101698912e-05,16.137221319525175,10,NN,1,{'NN'},2.4771212547196626,0.0004027839438568557
sinter,2,1.3874340101698912e-05,16.137221319525175,6,NN,1,{'NN'},2.4771212547196626,0.001376178474844257
eagles,2,1.3874340101698912e-05,16.137221319525175,6,NNP,2,"{'NNS', 'NNP'}",4.352182518111363,0.0002600074153938848
rentals,2,1.3874340101698912e-05,16.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.000359003080394154
pinions,2,1.3874340101698912e-05,16.137221319525175,7,NNS,1,{'NNS'},2.4771212547196626,0.0004027839438568557
guitar,2,1.3874340101698912e-05,16.137221319525175,6,NN,1,{'NN'},4.352182518111363,0.00022513415803722324
bank,2,1.3874340101698912e-05,16.137221319525175,4,NN,2,"{'NNP', 'NN'}",4.352182518111363,0.00029061047797217964
wanzek,2,1.3874340101698912e-05,16.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.000359003080394154
dumplin,2,1.3874340101698912e-05,16.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0003238066999633546
coring,2,1.3874340101698912e-05,16.137221319525175,6,NN,2,"{'NNP', 'NN'}",4.352182518111363,0.0014161863749409989
vat,2,1.3874340101698912e-05,16.137221319525175,3,NN,2,"{'NNP', 'NN'}",4.352182518111363,0.0005351827426750906
vaults,2,1.3874340101698912e-05,16.137221319525175,6,NNS,1,{'NNS'},2.4771212547196626,0.000359003080394154
dia,2,1.3874340101698912e-05,16.137221319525175,3,NN,2,"{'NNP', 'NN'}",4.352182518111363,0.0007737213365531311
sluice,2,1.3874340101698912e-05,16.137221319525175,6,NN,1,{'NN'},2.4771212547196626,0.0004027839438568557
previous,2,1.3874340101698912e-05,16.137221319525175,8,NNP,1,{'NNP'},4.352182518111363,0.0006076850590448046
michaels,2,1.3874340101698912e-05,16.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.00031757964804098244
correspondence,2,1.3874340101698912e-05,16.137221319525175,14,NN,1,{'NN'},4.352182518111363,0.00052262233136741
moldable,2,1.3874340101698912e-05,16.137221319525175,8,NN,1,{'NN'},2.4771212547196626,0.0010321338561331927
pencil,2,1.3874340101698912e-05,16.137221319525175,6,NN,1,{'NN'},4.352182518111363,0.0007771754496627433
gap,2,1.3874340101698912e-05,16.137221319525175,3,NN,1,{'NN'},2.4771212547196626,0.00031757964804098244
terrain,2,1.3874340101698912e-05,16.137221319525175,7,NN,1,{'NN'},2.4771212547196626,0.000359003080394154
lack,2,1.3874340101698912e-05,16.137221319525175,4,NN,1,{'NN'},4.352182518111363,0.00030880522094087263
whale,2,1.3874340101698912e-05,16.137221319525175,5,NN,2,"{'NNP', 'NN'}",4.352182518111363,0.0002873589897912664
parkade,2,1.3874340101698912e-05,16.137221319525175,7,NN,2,"{'NNP', 'NN'}",2.4771212547196626,0.000359003080394154
inclusions,2,1.3874340101698912e-05,16.137221319525175,10,NNP,2,"{'NNS', 'NNP'}",4.352182518111363,0.0005607421920498091
forecasting,2,1.3874340101698912e-05,16.137221319525175,11,NN,1,{'NN'},2.4771212547196626,0.0004027839438568557
clinical,2,1.3874340101698912e-05,16.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.00031757964804098244
breath,2,1.3874340101698912e-05,16.137221319525175,6,NN,2,"{'NNP', 'NN'}",2.4771212547196626,0.00016851164998092942
forgingsare,2,1.3874340101698912e-05,16.137221319525175,11,NN,1,{'NN'},2.4771212547196626,0.0002663571241634046
charpy,2,1.3874340101698912e-05,16.137221319525175,6,NN,1,{'NN'},2.4771212547196626,0.0004027839438568557
mechanism,2,1.3874340101698912e-05,16.137221319525175,9,NN,1,{'NN'},4.352182518111363,0.0009844222362394748
achievement,2,1.3874340101698912e-05,16.137221319525175,11,NN,1,{'NN'},2.4771212547196626,0.0003238066999633546
participant,2,1.3874340101698912e-05,16.137221319525175,11,NN,1,{'NN'},4.352182518111363,0.00021939454357048656
vip,2,1.3874340101698912e-05,16.137221319525175,3,NNP,1,{'NNP'},2.4771212547196626,0.000589790774933253
trial,2,1.3874340101698912e-05,16.137221319525175,5,NN,1,{'NN'},4.352182518111363,0.0007989513801363854
hanging,2,1.3874340101698912e-05,16.137221319525175,7,NN,2,"{'NNP', 'NN'}",4.352182518111363,0.0006969181156452835
theweb,2,1.3874340101698912e-05,16.137221319525175,6,NNP,1,{'NNP'},4.352182518111363,0.0015111744854553342
wcag,2,1.3874340101698912e-05,16.137221319525175,4,NNP,1,{'NNP'},2.4771212547196626,0.001376178474844257
tread,2,1.3874340101698912e-05,16.137221319525175,5,NN,1,{'NN'},2.4771212547196626,0.0011009427798754057
callahan,2,1.3874340101698912e-05,16.137221319525175,8,NN,2,"{'NNP', 'NN'}",2.4771212547196626,0.002359163099733012
barry,2,1.3874340101698912e-05,16.137221319525175,5,NNP,1,{'NNP'},2.4771212547196626,0.00031757964804098244
resilience,2,1.3874340101698912e-05,16.137221319525175,10,NN,1,{'NN'},2.4771212547196626,0.0004027839438568557
jo,2,1.3874340101698912e-05,16.137221319525175,2,NNP,1,{'NNP'},4.352182518111363,0.0006875013593170421
operational,2,1.3874340101698912e-05,16.137221319525175,11,NNP,1,{'NNP'},4.352182518111363,0.0002364312716739897
emailyou,2,1.3874340101698912e-05,16.137221319525175,8,NNP,1,{'NNP'},4.352182518111363,0.0002986510840820819
starret,2,1.3874340101698912e-05,16.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.000359003080394154
tops,2,1.3874340101698912e-05,16.137221319525175,4,NNS,1,{'NNS'},4.352182518111363,0.0004361161379775606
motorgrader,2,1.3874340101698912e-05,16.137221319525175,11,NN,1,{'NN'},2.4771212547196626,0.0005004285363070026
cer,2,1.3874340101698912e-05,16.137221319525175,3,NNP,1,{'NNP'},2.4771212547196626,0.000359003080394154
ozburn,2,1.3874340101698912e-05,16.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.0012703185921639298
float,2,1.3874340101698912e-05,16.137221319525175,5,NN,1,{'NN'},4.352182518111363,0.00029718080182198546
samsung,2,1.3874340101698912e-05,16.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.000359003080394154
tumbled,2,1.3874340101698912e-05,16.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0006351592960819649
random,2,1.3874340101698912e-05,16.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.0006351592960819649
gr,2,1.3874340101698912e-05,16.137221319525175,2,NNP,1,{'NNP'},2.4771212547196626,0.0016514141698131086
howeth,2,1.3874340101698912e-05,16.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.00016851164998092942
ll,2,1.3874340101698912e-05,16.137221319525175,2,NNP,2,"{'NNS', 'NNP'}",4.352182518111363,0.000755587242727667
twill,2,1.3874340101698912e-05,16.137221319525175,5,NN,1,{'NN'},2.4771212547196626,0.0011009427798754057
consists,2,1.3874340101698912e-05,16.137221319525175,8,NNS,1,{'NNS'},4.352182518111363,0.0006316092543290866
leno,2,1.3874340101698912e-05,16.137221319525175,4,NN,1,{'NN'},2.4771212547196626,0.0011009427798754057
cfm,2,1.3874340101698912e-05,16.137221319525175,3,NN,2,"{'NNP', 'NN'}",2.4771212547196626,0.000589790774933253
indexing,2,1.3874340101698912e-05,16.137221319525175,8,NN,2,"{'NNP', 'NN'}",4.352182518111363,0.0011513710365373974
securitywe,2,1.3874340101698912e-05,16.137221319525175,10,NNP,1,{'NNP'},4.352182518111363,0.0002986510840820819
pavilions,2,1.3874340101698912e-05,16.137221319525175,9,NNP,2,"{'NNS', 'NNP'}",2.4771212547196626,0.0006351592960819649
advisory,2,1.3874340101698912e-05,16.137221319525175,8,NN,2,"{'NNP', 'NN'}",2.4771212547196626,0.00031757964804098244
cloths,2,1.3874340101698912e-05,16.137221319525175,6,NNS,1,{'NNS'},2.4771212547196626,0.0011009427798754057
tonne,2,1.3874340101698912e-05,16.137221319525175,5,NNS,1,{'NNS'},2.4771212547196626,0.000359003080394154
retailer,2,1.3874340101698912e-05,16.137221319525175,8,NN,1,{'NN'},4.352182518111363,0.0005049100633756646
separator,2,1.3874340101698912e-05,16.137221319525175,9,NNP,1,{'NNP'},4.352182518111363,0.0011461375318258637
aisinchemin,2,1.3874340101698912e-05,16.137221319525175,11,NN,1,{'NN'},2.4771212547196626,0.002359163099733012
xs,2,1.3874340101698912e-05,16.137221319525175,2,NNP,1,{'NNP'},2.4771212547196626,0.0016514141698131086
kootenet,2,1.3874340101698912e-05,16.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.00016851164998092942
councils,2,1.3874340101698912e-05,16.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.000359003080394154
apqp,2,1.3874340101698912e-05,16.137221319525175,4,NNP,1,{'NNP'},2.4771212547196626,0.0003513647169815124
wsp,2,1.3874340101698912e-05,16.137221319525175,3,NNP,1,{'NNP'},2.4771212547196626,0.0003002571217842015
sintering,2,1.3874340101698912e-05,16.137221319525175,9,NN,2,"{'NNP', 'NN'}",4.352182518111363,0.0008117165807588651
thousand,2,1.3874340101698912e-05,16.137221319525175,8,NN,1,{'NN'},4.352182518111363,0.00045656761049927115
nrs,2,1.3874340101698912e-05,16.137221319525175,3,NNP,1,{'NNP'},2.4771212547196626,0.0003002571217842015
announcement,2,1.3874340101698912e-05,16.137221319525175,12,NN,2,"{'NNP', 'NN'}",4.352182518111363,0.0010560851576515437
capstone,2,1.3874340101698912e-05,16.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.000359003080394154
sillcock,2,1.3874340101698912e-05,16.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.0003002571217842015
smmi,2,1.3874340101698912e-05,16.137221319525175,4,NN,1,{'NN'},2.4771212547196626,0.0006605656679252433
affords,2,1.3874340101698912e-05,16.137221319525175,7,NNS,1,{'NNS'},4.352182518111363,0.00045737221865209724
dollar,2,1.3874340101698912e-05,16.137221319525175,6,NN,1,{'NN'},4.352182518111363,0.00031524979696580176
static,2,1.3874340101698912e-05,16.137221319525175,6,NNP,1,{'NNP'},4.352182518111363,0.001381645243844877
funding,2,1.3874340101698912e-05,16.137221319525175,7,NN,2,"{'NNP', 'NN'}",2.4771212547196626,0.00031757964804098244
rule,2,1.3874340101698912e-05,16.137221319525175,4,NNP,1,{'NNP'},4.352182518111363,0.0009828777141172905
closedsunday,2,1.3874340101698912e-05,16.137221319525175,12,NN,1,{'NN'},2.4771212547196626,0.0006351592960819649
spokane,2,1.3874340101698912e-05,16.137221319525175,7,NNP,1,{'NNP'},4.352182518111363,0.00030069288230998996
christopher,2,1.3874340101698912e-05,16.137221319525175,11,NNP,1,{'NNP'},2.4771212547196626,0.0003513647169815124
draw,2,1.3874340101698912e-05,16.137221319525175,4,NN,2,"{'NNP', 'NN'}",4.352182518111363,0.0018134093825464012
senvion,2,1.3874340101698912e-05,16.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.000359003080394154
quench,2,1.3874340101698912e-05,16.137221319525175,6,NN,2,"{'NNP', 'NN'}",4.352182518111363,0.00048404351023482274
simpler,2,1.3874340101698912e-05,16.137221319525175,7,NN,1,{'NN'},4.352182518111363,0.00029382390737610207
researchers,2,1.3874340101698912e-05,16.137221319525175,11,NNS,1,{'NNS'},4.352182518111363,0.0003064472301515695
sheridan,2,1.3874340101698912e-05,16.137221319525175,8,NNP,1,{'NNP'},2.4771212547196626,0.0012703185921639298
usif,2,1.3874340101698912e-05,16.137221319525175,4,NN,2,"{'NNP', 'NN'}",4.352182518111363,0.00038849644277244957
cpa,2,1.3874340101698912e-05,16.137221319525175,3,NNP,1,{'NNP'},4.352182518111363,0.00027411250559703176
xxs,2,1.3874340101698912e-05,16.137221319525175,3,NNP,1,{'NNP'},2.4771212547196626,0.0016514141698131086
anderson,2,1.3874340101698912e-05,16.137221319525175,8,NNP,1,{'NNP'},4.352182518111363,0.0007306777731871946
liquidity,2,1.3874340101698912e-05,16.137221319525175,9,NN,1,{'NN'},2.4771212547196626,0.00031757964804098244
lubbock,2,1.3874340101698912e-05,16.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0012703185921639298
hayden,2,1.3874340101698912e-05,16.137221319525175,6,NNP,1,{'NNP'},4.352182518111363,0.0003689043596846845
polytechnic,2,1.3874340101698912e-05,16.137221319525175,11,NNP,1,{'NNP'},2.4771212547196626,0.0003238066999633546
soon,2,1.3874340101698912e-05,16.137221319525175,4,NNP,1,{'NNP'},4.352182518111363,0.0015716214648735475
distler,2,1.3874340101698912e-05,16.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0003238066999633546
bains,2,1.3874340101698912e-05,16.137221319525175,5,NNP,1,{'NNP'},2.4771212547196626,0.0012703185921639298
readings,2,1.3874340101698912e-05,16.137221319525175,8,NNP,2,"{'NNS', 'NNP'}",4.352182518111363,0.0003368013515970833
cotton,2,1.3874340101698912e-05,16.137221319525175,6,NN,2,"{'NNP', 'NN'}",4.352182518111363,0.00023887210790499904
pergolas,2,1.3874340101698912e-05,16.137221319525175,8,NNP,2,"{'NNS', 'NNP'}",2.4771212547196626,0.0006351592960819649
strengthen,1,6.937170050849456e-06,17.137221319525175,10,NN,1,{'NN'},2.4771212547196626,0.0002663571241634046
closer,1,6.937170050849456e-06,17.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,8.97507700985385e-05
dude,1,6.937170050849456e-06,17.137221319525175,4,NN,1,{'NN'},2.4771212547196626,0.0002580334640332982
hardener,1,6.937170050849456e-06,17.137221319525175,8,NN,1,{'NN'},2.4771212547196626,8.97507700985385e-05
quit,1,6.937170050849456e-06,17.137221319525175,4,NN,1,{'NN'},2.4771212547196626,0.00015012856089210075
resides,1,6.937170050849456e-06,17.137221319525175,7,NNS,1,{'NNS'},2.4771212547196626,0.0002580334640332982
tenets,1,6.937170050849456e-06,17.137221319525175,6,NNS,1,{'NNS'},2.4771212547196626,0.00015012856089210075
countryside,1,6.937170050849456e-06,17.137221319525175,11,NNP,1,{'NNP'},2.4771212547196626,0.0002580334640332982
salari,1,6.937170050849456e-06,17.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.0002580334640332982
theterms,1,6.937170050849456e-06,17.137221319525175,8,NNS,1,{'NNS'},2.4771212547196626,0.0002502142681535013
nonconformance,1,6.937170050849456e-06,17.137221319525175,14,NN,1,{'NN'},2.4771212547196626,0.0002663571241634046
leasing,1,6.937170050849456e-06,17.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0002502142681535013
elisabeth,1,6.937170050849456e-06,17.137221319525175,9,NNP,1,{'NNP'},2.4771212547196626,0.0002663571241634046
tolerancing,1,6.937170050849456e-06,17.137221319525175,11,NN,1,{'NN'},2.4771212547196626,8.97507700985385e-05
cattle,1,6.937170050849456e-06,17.137221319525175,6,NNS,1,{'NNS'},2.4771212547196626,0.0002580334640332982
durablepowder,1,6.937170050849456e-06,17.137221319525175,13,NNP,1,{'NNP'},2.4771212547196626,0.00024285502497251594
guiding,1,6.937170050849456e-06,17.137221319525175,7,NN,1,{'NN'},2.4771212547196626,0.0002663571241634046
distinction,1,6.937170050849456e-06,17.137221319525175,11,NN,1,{'NN'},2.4771212547196626,0.0002663571241634046
facilityon,1,6.937170050849456e-06,17.137221319525175,10,NN,1,{'NN'},2.4771212547196626,0.00015012856089210075
toolingplaster,1,6.937170050849456e-06,17.137221319525175,14,NNP,1,{'NNP'},2.4771212547196626,8.97507700985385e-05
hardens,1,6.937170050849456e-06,17.137221319525175,7,NNS,1,{'NNS'},2.4771212547196626,8.97507700985385e-05
gonzaga,1,6.937170050849456e-06,17.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0002580334640332982
immerse,1,6.937170050849456e-06,17.137221319525175,7,NNP,1,{'NNP'},2.4771212547196626,0.0002502142681535013
bush,1,6.937170050849456e-06,17.137221319525175,4,NN,1,{'NN'},2.4771212547196626,0.0002580334640332982
heroism,1,6.937170050849456e-06,17.137221319525175,7,NN,1,{'NN'},2.4771212547196626,0.0002663571241634046
preserve,1,6.937170050849456e-06,17.137221319525175,8,NN,1,{'NN'},2.4771212547196626,0.0002580334640332982
aka,1,6.937170050849456e-06,17.137221319525175,3,NN,1,{'NN'},2.4771212547196626,8.97507700985385e-05
fellowsstudios,1,6.937170050849456e-06,17.137221319525175,14,NNS,1,{'NNS'},2.4771212547196626,0.0002580334640332982
string,1,6.937170050849456e-06,17.137221319525175,6,NN,1,{'NN'},2.4771212547196626,0.0002580334640332982
asymetric,1,6.937170050849456e-06,17.137221319525175,9,NNP,1,{'NNP'},2.4771212547196626,0.000179501540197077
sell,1,6.937170050849456e-06,17.137221319525175,4,NNP,1,{'NNP'},2.4771212547196626,0.0002502142681535013
usefor,1,6.937170050849456e-06,17.137221319525175,6,NNP,1,{'NNP'},2.4771212547196626,0.0002502142681535013
runt,1,6.937170050849456e-06,17.137221319525175,4,NN,1,{'NN'},2.4771212547196626,0.0002580334640332982
principal,1,6.937170050849456e-06,17.137221319525175,9,NN,1,{'NN'},2.4771212547196626,0.0002663571241634046
viscid,1,6.937170050849456e-06,17.137221319525175,6,NN,1,{'NN'},2.4771212547196626,0.0002663571241634046
mixing,1,6.937170050849456e-06,17.137221319525175,6,NN,1,{'NN'},2.4771212547196626,8.97507700985385e-05
swans,1,6.937170050849456e-06,17.137221319525175,5,NNPS,1,{'NNPS'},2.4771212547196626,0.0002580334640332982
